,Unnamed: 0,ACCESS,ACR,나이,BATH,침실 수,BLD,COW,월 전기료,FESRP,FKITP,FPARC,FSCHP,FTAXP,월 가스비,HHL,HHT,가계 소득,LANX,결혼 상태,MV,자녀 수,R18,R65,RAC1P,방 수,RWAT,SCH,SCHL,SEX,주택 가격비교
14986,15639,1.0,1.0,31,1.0,3.0,2.0,5,100.0,1,0.0,1,1,0.0,70.0,1.0,1.0,66020.0,2,1,3.0,1.0,1.0,0.0,1,5.0,1.0,1,16,2,1.0
14987,15640,1.0,1.0,4,1.0,3.0,2.0,0,100.0,0,0.0,1,0,0.0,70.0,1.0,1.0,66020.0,0,5,3.0,1.0,1.0,0.0,1,5.0,1.0,1,1,1,1.0
14988,15641,1.0,2.0,52,1.0,3.0,2.0,1,130.0,0,0.0,4,0,0.0,3.0,1.0,1.0,30000.0,2,1,3.0,0.0,0.0,0.0,1,5.0,1.0,1,17,2,0.0
14989,15642,1.0,2.0,63,1.0,3.0,2.0,0,130.0,0,0.0,4,0,0.0,3.0,1.0,1.0,30000.0,2,1,3.0,0.0,0.0,0.0,3,5.0,1.0,1,20,1,0.0
14990,15643,1.0,1.0,53,1.0,2.0,2.0,1,90.0,0,0.0,4,0,0.0,70.0,1.0,1.0,60000.0,2,1,5.0,0.0,0.0,0.0,1,7.0,1.0,1,21,2,0.0
14991,15644,1.0,1.0,54,1.0,2.0,2.0,7,90.0,0,0.0,4,0,0.0,70.0,1.0,1.0,60000.0,2,1,5.0,0.0,0.0,0.0,1,7.0,1.0,1,16,1,0.0
14992,15645,1.0,1.0,32,1.0,3.0,2.0,1,120.0,0,0.0,2,0,0.0,70.0,1.0,3.0,39000.0,2,5,1.0,2.0,1.0,0.0,2,8.0,1.0,1,19,2,1.0
14993,15646,1.0,1.0,13,1.0,3.0,2.0,0,120.0,0,0.0,2,0,0.0,70.0,1.0,3.0,39000.0,2,5,1.0,2.0,1.0,0.0,2,8.0,1.0,2,10,1,1.0
14994,15647,1.0,1.0,8,1.0,3.0,2.0,0,120.0,0,0.0,2,0,0.0,70.0,1.0,3.0,39000.0,2,5,1.0,2.0,1.0,0.0,2,8.0,1.0,2,5,2,1.0
14995,15648,1.0,1.0,70,1.0,2.0,2.0,0,300.0,0,0.0,0,0,1.0,30.0,1.0,7.0,42690.0,2,3,6.0,0.0,0.0,2.0,1,7.0,1.0,1,21,2,0.0
14996,15649,1.0,1.0,67,1.0,2.0,2.0,4,300.0,0,0.0,0,0,1.0,30.0,1.0,7.0,42690.0,2,3,6.0,0.0,0.0,2.0,1,7.0,1.0,1,21,1,0.0
14997,15650,1.0,1.0,88,1.0,3.0,2.0,0,110.0,0,0.0,4,0,0.0,80.0,1.0,3.0,15400.0,2,2,7.0,0.0,0.0,2.0,1,7.0,1.0,1,19,2,0.0
14998,15651,1.0,1.0,65,1.0,3.0,2.0,1,110.0,0,0.0,4,0,0.0,80.0,1.0,3.0,15400.0,2,5,7.0,0.0,0.0,2.0,1,7.0,1.0,1,23,1,0.0
14999,15652,1.0,1.0,64,1.0,2.0,2.0,2,120.0,0,0.0,0,0,0.0,40.0,1.0,6.0,53180.0,2,5,4.0,0.0,0.0,0.0,9,5.0,1.0,1,21,2,1.0
15000,15653,1.0,1.0,53,1.0,2.0,2.0,1,160.0,0,0.0,4,0,0.0,40.0,1.0,3.0,8000.0,2,2,5.0,0.0,0.0,0.0,3,5.0,1.0,1,16,2,0.0
15001,15654,1.0,1.0,30,1.0,2.0,2.0,1,160.0,0,0.0,4,0,0.0,40.0,1.0,3.0,8000.0,2,5,5.0,0.0,0.0,0.0,3,5.0,1.0,1,16,1,0.0
15002,15655,1.0,1.0,20,1.0,2.0,2.0,9,160.0,0,0.0,4,0,0.0,40.0,1.0,3.0,8000.0,2,5,5.0,0.0,0.0,0.0,3,5.0,1.0,1,16,1,0.0
15003,15656,1.0,1.0,40,1.0,3.0,2.0,1,50.0,0,0.0,3,0,0.0,50.0,1.0,1.0,22000.0,2,1,5.0,3.0,1.0,0.0,1,4.0,1.0,1,20,1,0.0
15004,15657,1.0,1.0,35,1.0,3.0,2.0,1,50.0,0,0.0,3,0,0.0,50.0,1.0,1.0,22000.0,2,1,5.0,3.0,1.0,0.0,1,4.0,1.0,1,19,2,0.0
15005,15658,1.0,1.0,14,1.0,3.0,2.0,0,50.0,0,0.0,3,0,0.0,50.0,1.0,1.0,22000.0,2,5,5.0,3.0,1.0,0.0,1,4.0,1.0,2,10,2,0.0
15006,15659,1.0,1.0,3,1.0,3.0,2.0,0,50.0,0,0.0,3,0,0.0,50.0,1.0,1.0,22000.0,0,5,5.0,3.0,1.0,0.0,1,4.0,1.0,1,1,2,0.0
15007,15660,1.0,1.0,1,1.0,3.0,2.0,0,50.0,0,0.0,3,0,0.0,50.0,1.0,1.0,22000.0,0,5,5.0,3.0,1.0,0.0,1,4.0,1.0,0,0,1,0.0
15008,15661,1.0,1.0,32,1.0,3.0,2.0,1,80.0,0,0.0,4,0,1.0,80.0,1.0,2.0,111500.0,2,5,3.0,0.0,0.0,0.0,2,5.0,1.0,1,16,1,0.0
15009,15662,1.0,1.0,30,1.0,3.0,2.0,5,80.0,0,0.0,4,0,1.0,80.0,1.0,2.0,111500.0,2,5,3.0,0.0,0.0,0.0,2,5.0,1.0,1,21,2,0.0
15010,15663,3.0,2.0,40,1.0,3.0,2.0,4,180.0,0,0.0,2,0,0.0,50.0,1.0,1.0,54700.0,2,1,3.0,3.0,1.0,0.0,1,7.0,1.0,1,19,2,1.0
15011,15664,3.0,2.0,42,1.0,3.0,2.0,1,180.0,0,0.0,2,0,0.0,50.0,1.0,1.0,54700.0,2,1,3.0,3.0,1.0,0.0,3,7.0,1.0,1,16,1,1.0
15012,15665,3.0,2.0,10,1.0,3.0,2.0,0,180.0,0,0.0,2,0,0.0,50.0,1.0,1.0,54700.0,2,5,3.0,3.0,1.0,0.0,9,7.0,1.0,2,7,1,1.0
15013,15666,3.0,2.0,8,1.0,3.0,2.0,0,180.0,0,0.0,2,0,0.0,50.0,1.0,1.0,54700.0,2,5,3.0,3.0,1.0,0.0,9,7.0,1.0,2,5,1,1.0
15014,15667,3.0,2.0,6,1.0,3.0,2.0,0,180.0,0,0.0,2,0,0.0,50.0,1.0,1.0,54700.0,2,5,3.0,3.0,1.0,0.0,9,7.0,1.0,2,3,1,1.0
15015,15668,1.0,2.0,50,1.0,4.0,2.0,1,180.0,0,0.0,2,0,0.0,60.0,1.0,3.0,104400.0,2,3,5.0,2.0,1.0,0.0,9,8.0,1.0,1,19,2,1.0
15016,15669,1.0,2.0,18,1.0,4.0,2.0,2,180.0,0,0.0,2,0,0.0,60.0,1.0,3.0,104400.0,2,5,5.0,2.0,1.0,0.0,9,8.0,1.0,2,16,2,1.0
15017,15670,1.0,2.0,17,1.0,4.0,2.0,2,180.0,0,0.0,2,0,0.0,60.0,1.0,3.0,104400.0,2,5,5.0,2.0,1.0,0.0,9,8.0,1.0,2,13,1,1.0
15018,15671,1.0,2.0,13,1.0,4.0,2.0,0,180.0,0,0.0,2,0,0.0,60.0,1.0,3.0,104400.0,2,5,5.0,2.0,1.0,0.0,9,8.0,1.0,2,9,1,1.0
15019,15672,3.0,3.0,93,1.0,3.0,2.0,0,200.0,0,0.0,0,0,1.0,130.0,1.0,6.0,25000.0,2,2,7.0,0.0,0.0,1.0,1,5.0,1.0,1,16,2,0.0
15020,15673,1.0,2.0,83,1.0,3.0,2.0,0,150.0,0,0.0,2,0,0.0,100.0,1.0,3.0,27000.0,2,2,7.0,1.0,1.0,1.0,1,6.0,1.0,1,16,2,0.0
15021,15674,1.0,2.0,51,1.0,3.0,2.0,1,150.0,0,0.0,2,0,0.0,100.0,1.0,3.0,27000.0,2,1,7.0,1.0,1.0,1.0,1,6.0,1.0,1,13,2,0.0
15022,15675,1.0,2.0,11,1.0,3.0,2.0,0,150.0,0,0.0,2,0,0.0,100.0,1.0,3.0,27000.0,2,5,7.0,1.0,1.0,1.0,9,6.0,1.0,2,7,1,0.0
15023,15676,1.0,1.0,52,1.0,4.0,2.0,5,300.0,0,0.0,4,0,0.0,60.0,1.0,1.0,229900.0,2,1,5.0,0.0,0.0,1.0,1,6.0,1.0,1,18,1,1.0
15024,15677,1.0,1.0,52,1.0,4.0,2.0,1,300.0,0,0.0,4,0,0.0,60.0,1.0,1.0,229900.0,2,1,5.0,0.0,0.0,1.0,1,6.0,1.0,1,16,2,1.0
15025,15678,1.0,1.0,27,1.0,4.0,2.0,5,300.0,0,0.0,4,0,0.0,60.0,1.0,1.0,229900.0,2,5,5.0,0.0,0.0,1.0,1,6.0,1.0,1,16,1,1.0
15026,15679,1.0,1.0,73,1.0,4.0,2.0,0,300.0,0,0.0,4,0,0.0,60.0,1.0,1.0,229900.0,2,2,5.0,0.0,0.0,1.0,1,6.0,1.0,1,16,2,1.0
15027,15680,1.0,1.0,76,1.0,2.0,2.0,2,120.0,0,0.0,2,0,0.0,50.0,1.0,3.0,54000.0,2,2,7.0,1.0,1.0,1.0,2,5.0,1.0,1,18,2,0.0
15028,15681,1.0,1.0,50,1.0,2.0,2.0,1,120.0,0,0.0,2,0,0.0,50.0,1.0,3.0,54000.0,2,5,7.0,1.0,1.0,1.0,2,5.0,1.0,1,20,2,0.0
15029,15682,1.0,1.0,14,1.0,2.0,2.0,0,120.0,0,0.0,2,0,0.0,50.0,1.0,3.0,54000.0,2,5,7.0,1.0,1.0,1.0,2,5.0,1.0,2,11,1,0.0
15030,15683,1.0,1.0,19,1.0,3.0,2.0,0,290.0,0,0.0,3,0,0.0,100.0,2.0,3.0,21100.0,1,5,3.0,5.0,1.0,0.0,8,6.0,1.0,2,18,2,0.0
15031,15684,1.0,1.0,17,1.0,3.0,2.0,1,290.0,0,0.0,3,0,0.0,100.0,2.0,3.0,21100.0,1,5,3.0,5.0,1.0,0.0,8,6.0,1.0,2,14,1,0.0
15032,15685,1.0,1.0,12,1.0,3.0,2.0,0,290.0,0,0.0,3,0,0.0,100.0,2.0,3.0,21100.0,1,5,3.0,5.0,1.0,0.0,8,6.0,1.0,2,10,2,0.0
15033,15686,1.0,1.0,10,1.0,3.0,2.0,0,290.0,0,0.0,3,0,0.0,100.0,2.0,3.0,21100.0,1,5,3.0,5.0,1.0,0.0,8,6.0,1.0,2,7,2,0.0
15034,15687,1.0,1.0,8,1.0,3.0,2.0,0,290.0,0,0.0,3,0,0.0,100.0,2.0,3.0,21100.0,1,5,3.0,5.0,1.0,0.0,8,6.0,1.0,2,5,2,0.0
15035,15688,1.0,1.0,4,1.0,3.0,2.0,0,290.0,0,0.0,3,0,0.0,100.0,2.0,3.0,21100.0,0,5,3.0,5.0,1.0,0.0,8,6.0,1.0,1,1,1,0.0
15036,15689,1.0,1.0,41,1.0,3.0,2.0,1,290.0,0,0.0,3,0,0.0,100.0,2.0,3.0,21100.0,1,5,3.0,5.0,1.0,0.0,8,6.0,1.0,1,16,1,0.0
15037,15690,1.0,1.0,38,1.0,3.0,2.0,0,290.0,0,0.0,3,0,0.0,100.0,2.0,3.0,21100.0,1,5,3.0,5.0,1.0,0.0,8,6.0,1.0,1,16,2,0.0
15038,15691,1.0,1.0,68,1.0,3.0,2.0,1,100.0,0,0.0,2,0,0.0,70.0,1.0,1.0,72630.0,2,1,7.0,1.0,1.0,2.0,1,6.0,1.0,1,18,2,0.0
15039,15692,1.0,1.0,83,1.0,3.0,2.0,0,100.0,0,0.0,2,0,0.0,70.0,1.0,1.0,72630.0,2,1,7.0,1.0,1.0,2.0,9,6.0,1.0,1,17,1,0.0
15040,15693,1.0,1.0,48,1.0,3.0,2.0,6,100.0,0,0.0,2,0,0.0,70.0,1.0,1.0,72630.0,2,3,7.0,1.0,1.0,2.0,1,6.0,1.0,1,19,2,0.0
15041,15694,1.0,1.0,11,1.0,3.0,2.0,0,100.0,0,0.0,2,0,0.0,70.0,1.0,1.0,72630.0,2,5,7.0,1.0,1.0,2.0,9,6.0,1.0,2,6,2,0.0
15042,15695,1.0,1.0,81,1.0,3.0,2.0,0,100.0,0,0.0,4,0,0.0,40.0,1.0,1.0,51100.0,2,1,4.0,0.0,0.0,2.0,1,6.0,1.0,1,21,1,0.0
15043,15696,1.0,1.0,77,1.0,3.0,2.0,0,100.0,0,0.0,4,0,0.0,40.0,1.0,1.0,51100.0,2,1,4.0,0.0,0.0,2.0,1,6.0,1.0,1,18,2,0.0
15044,15697,1.0,3.0,55,1.0,3.0,2.0,3,130.0,0,0.0,4,0,0.0,3.0,1.0,1.0,85600.0,2,1,2.0,0.0,0.0,0.0,1,6.0,1.0,1,16,1,1.0
15045,15698,1.0,3.0,53,1.0,3.0,2.0,2,130.0,0,0.0,4,0,0.0,3.0,1.0,1.0,85600.0,2,1,2.0,0.0,0.0,0.0,1,6.0,1.0,1,16,2,1.0
15046,15699,1.0,2.0,59,1.0,1.0,2.0,6,50.0,0,0.0,0,0,0.0,3.0,1.0,4.0,6010.0,2,3,5.0,0.0,0.0,0.0,1,2.0,1.0,1,19,1,0.0
15047,15700,1.0,1.0,57,1.0,4.0,2.0,4,270.0,0,0.0,4,0,0.0,40.0,1.0,1.0,94000.0,2,1,7.0,0.0,0.0,0.0,1,8.0,1.0,1,16,2,0.0
15048,15701,1.0,1.0,60,1.0,4.0,2.0,1,270.0,0,0.0,4,0,0.0,40.0,1.0,1.0,94000.0,2,1,7.0,0.0,0.0,0.0,1,8.0,1.0,1,19,1,0.0
15049,15702,1.0,2.0,29,1.0,3.0,2.0,0,190.0,1,0.0,1,1,0.0,3.0,1.0,1.0,50000.0,2,1,4.0,3.0,1.0,0.0,1,7.0,1.0,1,16,2,1.0
15050,15703,1.0,2.0,27,1.0,3.0,2.0,1,190.0,1,0.0,1,1,0.0,3.0,1.0,1.0,50000.0,2,1,4.0,3.0,1.0,0.0,1,7.0,1.0,1,19,1,1.0
15051,15704,1.0,2.0,0,1.0,3.0,2.0,0,190.0,0,0.0,1,0,0.0,3.0,1.0,1.0,50000.0,0,5,4.0,3.0,1.0,0.0,1,7.0,1.0,0,0,1,1.0
15052,15705,1.0,2.0,0,1.0,3.0,2.0,0,190.0,0,0.0,1,0,0.0,3.0,1.0,1.0,50000.0,0,5,4.0,3.0,1.0,0.0,1,7.0,1.0,0,0,1,1.0
15053,15706,1.0,2.0,0,1.0,3.0,2.0,0,190.0,0,0.0,1,0,0.0,3.0,1.0,1.0,50000.0,0,5,4.0,3.0,1.0,0.0,1,7.0,1.0,0,0,1,1.0
15054,15707,1.0,1.0,60,1.0,3.0,2.0,1,90.0,0,0.0,0,0,0.0,100.0,1.0,5.0,61600.0,2,5,5.0,0.0,0.0,0.0,1,4.0,1.0,1,16,1,0.0
15055,15708,1.0,1.0,53,1.0,3.0,2.0,1,90.0,1,0.0,0,1,0.0,100.0,1.0,5.0,61600.0,2,5,5.0,0.0,0.0,0.0,1,4.0,1.0,1,1,1,0.0
15056,15709,1.0,1.0,45,1.0,3.0,2.0,1,90.0,0,0.0,0,0,0.0,100.0,1.0,5.0,61600.0,2,4,5.0,0.0,0.0,0.0,1,4.0,1.0,1,16,1,0.0
15057,15710,1.0,2.0,51,1.0,2.0,2.0,3,140.0,0,0.0,4,0,0.0,3.0,1.0,1.0,43000.0,2,1,5.0,0.0,0.0,0.0,1,5.0,1.0,1,21,2,0.0
15058,15711,1.0,2.0,46,1.0,2.0,2.0,6,140.0,0,0.0,4,0,0.0,3.0,1.0,1.0,43000.0,2,1,5.0,0.0,0.0,0.0,1,5.0,1.0,1,19,1,0.0
15059,15712,1.0,1.0,37,1.0,3.0,2.0,3,2.0,0,0.0,3,0,0.0,40.0,2.0,1.0,58000.0,1,1,2.0,3.0,1.0,0.0,1,8.0,1.0,1,22,1,0.0
15060,15713,1.0,1.0,32,1.0,3.0,2.0,1,2.0,0,0.0,3,0,0.0,40.0,2.0,1.0,58000.0,2,1,2.0,3.0,1.0,0.0,1,8.0,1.0,1,21,2,0.0
15061,15714,1.0,1.0,8,1.0,3.0,2.0,0,2.0,0,0.0,3,0,0.0,40.0,2.0,1.0,58000.0,1,5,2.0,3.0,1.0,0.0,1,8.0,1.0,2,5,2,0.0
15062,15715,1.0,1.0,6,1.0,3.0,2.0,0,2.0,0,0.0,3,0,0.0,40.0,2.0,1.0,58000.0,1,5,2.0,3.0,1.0,0.0,1,8.0,1.0,2,3,1,0.0
15063,15716,1.0,1.0,4,1.0,3.0,2.0,0,2.0,0,0.0,3,0,0.0,40.0,2.0,1.0,58000.0,0,5,2.0,3.0,1.0,0.0,1,8.0,1.0,1,1,1,0.0
15064,15717,1.0,1.0,69,1.0,3.0,2.0,6,400.0,1,0.0,0,0,1.0,200.0,1.0,4.0,100000.0,2,3,5.0,0.0,0.0,1.0,1,8.0,1.0,1,23,1,1.0
15065,15718,1.0,1.0,66,1.0,3.0,2.0,3,170.0,0,0.0,2,0,1.0,50.0,1.0,1.0,28000.0,2,1,5.0,1.0,1.0,1.0,2,16.0,1.0,1,19,1,1.0
15066,15719,1.0,1.0,61,1.0,3.0,2.0,1,170.0,0,0.0,2,0,1.0,50.0,1.0,1.0,28000.0,2,1,5.0,1.0,1.0,1.0,2,16.0,1.0,1,20,2,1.0
15067,15720,1.0,1.0,9,1.0,3.0,2.0,0,170.0,0,0.0,2,0,1.0,50.0,1.0,1.0,28000.0,2,5,5.0,1.0,1.0,1.0,2,16.0,1.0,2,6,1,1.0
15068,15721,3.0,1.0,63,1.0,3.0,2.0,0,40.0,0,0.0,0,0,1.0,120.0,1.0,6.0,15900.0,2,2,7.0,0.0,0.0,0.0,1,7.0,1.0,1,16,2,0.0
15069,15722,1.0,1.0,62,1.0,4.0,2.0,1,180.0,0,0.0,4,0,1.0,2.0,2.0,1.0,73700.0,1,1,7.0,0.0,0.0,1.0,2,7.0,1.0,1,19,2,1.0
15070,15723,1.0,1.0,65,1.0,4.0,2.0,0,180.0,0,0.0,4,0,1.0,2.0,2.0,1.0,73700.0,2,1,7.0,0.0,0.0,1.0,2,7.0,1.0,1,16,1,1.0
15071,15724,1.0,3.0,79,1.0,1.0,2.0,6,70.0,1,1.0,4,0,1.0,10.0,1.0,1.0,23400.0,2,1,5.0,0.0,0.0,2.0,1,3.0,1.0,1,16,1,1.0
15072,15725,1.0,3.0,77,1.0,1.0,2.0,0,70.0,1,1.0,4,0,1.0,10.0,1.0,1.0,23400.0,2,1,5.0,0.0,0.0,2.0,1,3.0,1.0,1,14,2,1.0
15073,15726,3.0,1.0,72,1.0,3.0,2.0,0,230.0,0,0.0,0,0,1.0,3.0,1.0,6.0,19400.0,2,2,6.0,0.0,0.0,1.0,1,5.0,1.0,1,16,2,0.0
15074,15727,3.0,2.0,33,1.0,4.0,2.0,1,160.0,0,0.0,2,0,0.0,290.0,1.0,1.0,92000.0,2,1,4.0,2.0,1.0,0.0,1,5.0,1.0,1,20,2,0.0
15075,15728,3.0,2.0,27,1.0,4.0,2.0,1,160.0,0,0.0,2,0,0.0,290.0,1.0,1.0,92000.0,2,1,4.0,2.0,1.0,0.0,1,5.0,1.0,1,16,1,0.0
15076,15729,3.0,2.0,14,1.0,4.0,2.0,0,160.0,0,0.0,2,0,0.0,290.0,1.0,1.0,92000.0,2,5,4.0,2.0,1.0,0.0,1,5.0,1.0,2,11,2,0.0
15077,15730,3.0,2.0,12,1.0,4.0,2.0,0,160.0,0,0.0,2,0,0.0,290.0,1.0,1.0,92000.0,2,5,4.0,2.0,1.0,0.0,1,5.0,1.0,2,9,2,0.0
15078,15731,3.0,2.0,27,1.0,4.0,2.0,5,160.0,0,0.0,2,0,0.0,290.0,1.0,1.0,92000.0,2,5,4.0,2.0,1.0,0.0,1,5.0,1.0,2,19,1,0.0
15079,15737,1.0,1.0,70,1.0,5.0,2.0,1,280.0,1,0.0,4,1,0.0,30.0,1.0,1.0,123000.0,2,1,5.0,0.0,0.0,1.0,1,11.0,1.0,1,19,1,0.0
15080,15738,1.0,1.0,64,1.0,5.0,2.0,1,280.0,1,0.0,4,1,0.0,30.0,1.0,1.0,123000.0,2,1,5.0,0.0,0.0,1.0,1,11.0,1.0,1,19,2,0.0
15081,15739,1.0,3.0,42,1.0,3.0,2.0,1,160.0,0,0.0,2,0,0.0,3.0,1.0,1.0,83000.0,2,1,5.0,2.0,1.0,0.0,1,7.0,1.0,1,22,1,1.0
15082,15740,1.0,3.0,39,1.0,3.0,2.0,1,160.0,0,0.0,2,0,0.0,3.0,1.0,1.0,83000.0,2,1,5.0,2.0,1.0,0.0,1,7.0,1.0,1,21,2,1.0
15083,15741,1.0,3.0,10,1.0,3.0,2.0,0,160.0,0,0.0,2,0,0.0,3.0,1.0,1.0,83000.0,2,5,5.0,2.0,1.0,0.0,1,7.0,1.0,2,6,2,1.0
15084,15742,1.0,3.0,6,1.0,3.0,2.0,0,160.0,0,0.0,2,0,0.0,3.0,1.0,1.0,83000.0,2,5,5.0,2.0,1.0,0.0,1,7.0,1.0,2,2,1,1.0
15085,15743,1.0,1.0,84,1.0,3.0,2.0,0,150.0,0,0.0,4,0,1.0,50.0,1.0,2.0,1500.0,2,3,4.0,0.0,0.0,1.0,1,6.0,1.0,1,20,1,1.0
15086,15744,1.0,1.0,49,1.0,3.0,2.0,0,150.0,0,0.0,4,0,1.0,50.0,1.0,2.0,1500.0,2,3,4.0,0.0,0.0,1.0,1,6.0,1.0,1,21,2,1.0
15087,15745,1.0,1.0,53,1.0,3.0,3.0,1,60.0,0,0.0,0,0,0.0,3.0,1.0,6.0,34000.0,2,2,2.0,0.0,0.0,0.0,1,8.0,2.0,1,17,2,0.0
15088,15746,1.0,1.0,66,1.0,3.0,2.0,4,100.0,0,0.0,4,0,0.0,50.0,1.0,1.0,75100.0,2,1,4.0,0.0,0.0,1.0,1,6.0,1.0,1,21,1,0.0
15089,15747,1.0,1.0,63,1.0,3.0,2.0,3,100.0,0,0.0,4,0,0.0,50.0,1.0,1.0,75100.0,2,1,4.0,0.0,0.0,1.0,1,6.0,1.0,1,21,2,0.0
15090,15748,1.0,1.0,47,1.0,3.0,2.0,1,160.0,0,0.0,2,0,1.0,70.0,1.0,1.0,134830.0,2,1,5.0,5.0,1.0,0.0,1,6.0,1.0,1,21,1,1.0
15091,15749,1.0,1.0,44,1.0,3.0,2.0,1,160.0,0,0.0,2,1,1.0,70.0,1.0,1.0,134830.0,2,1,5.0,5.0,1.0,0.0,1,6.0,1.0,1,21,2,1.0
15092,15750,1.0,1.0,20,1.0,3.0,2.0,1,160.0,0,0.0,2,1,1.0,70.0,1.0,1.0,134830.0,2,5,5.0,5.0,1.0,0.0,1,6.0,1.0,1,19,2,1.0
15093,15751,1.0,1.0,17,1.0,3.0,2.0,1,160.0,0,0.0,2,1,1.0,70.0,1.0,1.0,134830.0,2,5,5.0,5.0,1.0,0.0,1,6.0,1.0,2,13,2,1.0
15094,15752,1.0,1.0,17,1.0,3.0,2.0,0,160.0,1,0.0,2,1,1.0,70.0,1.0,1.0,134830.0,2,5,5.0,5.0,1.0,0.0,1,6.0,1.0,2,13,1,1.0
15095,15753,1.0,1.0,14,1.0,3.0,2.0,0,160.0,0,0.0,2,1,1.0,70.0,1.0,1.0,134830.0,2,5,5.0,5.0,1.0,0.0,1,6.0,1.0,2,11,1,1.0
15096,15754,1.0,1.0,11,1.0,3.0,2.0,0,160.0,0,0.0,2,1,1.0,70.0,1.0,1.0,134830.0,2,5,5.0,5.0,1.0,0.0,1,6.0,1.0,2,8,2,1.0
15097,15755,1.0,1.0,9,1.0,3.0,2.0,0,160.0,0,0.0,2,1,1.0,70.0,1.0,1.0,134830.0,2,5,5.0,5.0,1.0,0.0,1,6.0,1.0,2,5,2,1.0
15098,15756,1.0,2.0,32,1.0,4.0,2.0,0,150.0,0,0.0,3,0,1.0,140.0,1.0,1.0,50000.0,2,1,3.0,2.0,1.0,0.0,1,7.0,1.0,2,19,2,1.0
15099,15757,1.0,2.0,32,1.0,4.0,2.0,6,150.0,0,0.0,3,0,1.0,140.0,1.0,1.0,50000.0,2,1,3.0,2.0,1.0,0.0,1,7.0,1.0,1,18,1,1.0
15100,15758,1.0,2.0,7,1.0,4.0,2.0,0,150.0,0,0.0,3,0,1.0,140.0,1.0,1.0,50000.0,2,5,3.0,2.0,1.0,0.0,1,7.0,1.0,2,4,2,1.0
15101,15759,1.0,2.0,4,1.0,4.0,2.0,0,150.0,0,0.0,3,0,1.0,140.0,1.0,1.0,50000.0,0,5,3.0,2.0,1.0,0.0,1,7.0,1.0,2,1,2,1.0
15102,15760,1.0,1.0,70,1.0,2.0,2.0,6,30.0,0,0.0,0,0,0.0,50.0,1.0,4.0,78400.0,2,3,3.0,0.0,0.0,1.0,1,4.0,1.0,1,22,1,0.0
15103,15761,1.0,3.0,57,1.0,4.0,2.0,1,170.0,0,0.0,4,0,1.0,3.0,1.0,1.0,124300.0,2,1,5.0,0.0,0.0,1.0,1,7.0,1.0,1,20,2,0.0
15104,15762,1.0,3.0,49,1.0,4.0,2.0,0,170.0,0,0.0,4,0,1.0,3.0,1.0,1.0,124300.0,2,1,5.0,0.0,0.0,1.0,1,7.0,1.0,1,17,1,0.0
15105,15763,1.0,3.0,80,1.0,4.0,2.0,3,170.0,0,0.0,4,0,1.0,3.0,1.0,1.0,124300.0,2,2,5.0,0.0,0.0,1.0,1,7.0,1.0,1,16,1,0.0
15106,15764,1.0,2.0,68,1.0,3.0,2.0,1,100.0,0,0.0,4,0,0.0,100.0,1.0,1.0,118000.0,2,1,6.0,0.0,0.0,2.0,1,8.0,1.0,1,20,1,1.0
15107,15765,1.0,2.0,71,1.0,3.0,2.0,1,100.0,0,0.0,4,0,0.0,100.0,1.0,1.0,118000.0,2,1,6.0,0.0,0.0,2.0,1,8.0,1.0,1,22,2,1.0
15108,15766,1.0,2.0,57,1.0,3.0,2.0,1,260.0,0,0.0,4,0,0.0,3.0,1.0,1.0,97000.0,2,1,5.0,0.0,0.0,0.0,1,13.0,1.0,1,14,1,1.0
15109,15767,1.0,2.0,52,1.0,3.0,2.0,1,260.0,0,0.0,4,0,0.0,3.0,1.0,1.0,97000.0,2,1,5.0,0.0,0.0,0.0,1,13.0,1.0,1,19,2,1.0
15110,15768,1.0,2.0,67,1.0,3.0,2.0,4,100.0,0,0.0,2,0,0.0,50.0,1.0,1.0,98200.0,2,1,5.0,1.0,1.0,1.0,1,6.0,1.0,1,21,1,1.0
15111,15769,1.0,2.0,61,1.0,3.0,2.0,1,100.0,0,0.0,2,0,0.0,50.0,1.0,1.0,98200.0,2,1,5.0,1.0,1.0,1.0,1,6.0,1.0,1,21,2,1.0
15112,15770,1.0,2.0,31,1.0,3.0,2.0,1,100.0,0,0.0,2,0,0.0,50.0,1.0,1.0,98200.0,2,5,5.0,1.0,1.0,1.0,1,6.0,1.0,1,21,1,1.0
15113,15771,1.0,2.0,12,1.0,3.0,2.0,0,100.0,0,0.0,2,0,0.0,50.0,1.0,1.0,98200.0,2,5,5.0,1.0,1.0,1.0,1,6.0,1.0,2,9,1,1.0
15114,15772,1.0,1.0,56,1.0,5.0,2.0,0,200.0,0,0.0,4,0,0.0,50.0,1.0,1.0,63800.0,2,1,6.0,0.0,0.0,0.0,1,16.0,1.0,1,16,2,0.0
15115,15773,1.0,1.0,57,1.0,5.0,2.0,1,200.0,0,0.0,4,0,0.0,50.0,1.0,1.0,63800.0,2,1,6.0,0.0,0.0,0.0,1,16.0,1.0,1,13,1,0.0
15116,15774,1.0,1.0,21,1.0,5.0,2.0,0,200.0,0,0.0,4,0,0.0,50.0,1.0,1.0,63800.0,2,5,6.0,0.0,0.0,0.0,1,16.0,1.0,1,16,1,0.0
